text,intent
"Bro, saya kasih nilai 8 buat ganti busi iridium!",rate_service
"Halo, servis radiator motor bintang 5.",rate_service
Saya kasih bintang 4 untuk servis injektor mobil!,rate_service
"Rating servis lampu rem bintang 5, bro.",rate_service
"Bro, ganti shock depan saya kasih bintang 3.",rate_service
"Halo, saya kasih rating 9 buat servis tune-up motor!",rate_service
Saya kasih bintang 5 buat servis motor Honda Beat!,rate_service
"Rating servis AC mobil bintang 4, bro.",rate_service
"Bro, saya kasih nilai 7 buat ganti oli mobil!",rate_service
"Halo, servis suspensi motor bintang 5.",rate_service
Saya kasih bintang 4 buat servis knalpot racing!,rate_service
"Rating servis velg motor bintang 3, bro.",rate_service
"Bro, saya kasih bintang 5 buat ganti spion mobil!",rate_service
"Halo, servis karburator bintang 4.",rate_service
Saya kasih rating 8 buat servis motor sport!,rate_service
"Rating servis wiper motor bintang 5, bro.",rate_service
"Bro, saya kasih bintang 4 buat ganti ban mobil!",rate_service
"Halo, servis lampu dashboard bintang 3.",rate_service
Saya kasih bintang 5 buat servis kopling mobil!,rate_service
"Bro, apa sih ini?",fallback
"Halo, maksudnya apa ya?",fallback
"Saya ga ngerti, apa tadi?",fallback
"Eh, ini ngomong apa sih, bro?",fallback
Bisa jelasin apa artinya?,fallback
"Bro, kok ga nyambung sih?",fallback
"Halo, ini apa maksudnya?",fallback
"Saya bingung, apa itu, bro?",fallback
"Ngomong apa tadi, ga paham!",fallback
"Bro, ini kenapa gini ya?",fallback
"Halo, kok ga jelas sih?",fallback
"Saya ga nangkep, apa tadi?",fallback
"Apa sih, bro, ga ngerti!",fallback
"Bisa ulang, ga paham sama sekali!",fallback
"Bro, ini bicara apa sih?",fallback
"Halo, apa yang kamu maksud?",fallback
"Saya ga tahu ini apa, bro!",fallback
"Eh, kok aneh sih jawabannya?",fallback
"Bro, ga nyambung banget nih!",fallback
"Halo, maksudnya apa tadi?",fallback
"Saya bingung banget, apa itu?",fallback
"Ngapain sih, ga ngerti, bro!",fallback
"Bro, ini apa, ga jelas banget!",fallback
"Halo, kok ga masuk akal sih?",fallback
"Saya ga paham, apa maksudnya?",fallback
"Apa tadi, bro, ga nyantol!",fallback
"Bisa jelasin lain, ga ngerti!",fallback
"Bro, kok gitu sih jawabannya?",fallback
"Halo, ini ngomongin apa sih?",fallback
"Saya ga ngerti sama sekali, bro!",fallback
"Eh, apa sih, ga paham banget!",fallback
"Bro, kok ga nyambung gitu?",fallback
"Halo, apa artinya tadi, bro?",fallback
"Saya bingung, ini apa sih?",fallback
"Ngomong apa, ga jelas, bro!",fallback
"Bro, maksudnya apa, ga ngerti!",fallback
"Halo, kok aneh banget sih?",fallback
Saya ga tahu maksudnya apa!,fallback
"Apa sih ini, bro, bingung!",fallback
"Bisa kasih penjelasan lain, ga paham!",fallback
"Bro, ini kenapa ga jelas sih?",fallback
"Halo, ngomong apa tadi, bro?",fallback
"Saya ga ngerti, jelasin dong!",fallback
"Eh, kok ga nyambung, bro?",fallback
"Bro, apa tadi, ga paham nih!",fallback
"Halo, ini maksudnya apa sih?",fallback
"Saya bingung banget, jelasin!",fallback
"Ngapain sih, ga ngerti tadi!",fallback
"Bro, kok jawabannya gitu sih?",fallback
"Halo, apa sih, ga jelas banget!",fallback
"Saya ga paham, apa tadi, bro?",fallback
"Apa maksudnya, ga nyambung!",fallback
"Bro, sambungin ke orang langsung dong!",ask_human_agent
"Halo, bisa hubungin ke CS manusia?",ask_human_agent
"Saya mau ngobrol sama petugas, bro!",ask_human_agent
Tolong sambungkan ke mekanik langsung!,ask_human_agent
"Bisa kasih ke human agent gak, bro?",ask_human_agent
"Bro, hubungin ke tim bengkel dong!",ask_human_agent
"Halo, saya pengen bicara sama orang!",ask_human_agent
Saya butuh ngomong sama CS asli!,ask_human_agent
"Tolong sambung ke customer service, bro!",ask_human_agent
Bisa hubungin ke petugas bengkel gak?,ask_human_agent
"Bro, saya mau bicara sama mekanik!",ask_human_agent
"Halo, sambungkan ke tim support ya!",ask_human_agent
Saya pengen ngobrol sama orang bengkel!,ask_human_agent
"Bisa kasih ke CS langsung gak, bro?",ask_human_agent
"Bro, hubungin ke human support dong!",ask_human_agent
"Halo, saya butuh bicara sama petugas!",ask_human_agent
"Saya mau ngomong sama orang, bukan bot!",ask_human_agent
"Tolong sambungkan ke mekanik, bro!",ask_human_agent
Bisa hubungin ke tim CS asli gak?,ask_human_agent
"Bro, sambungin ke orang bengkel dong!",ask_human_agent
"Halo, saya pengen bicara sama manusia!",ask_human_agent
Saya butuh ngobrol sama tim support!,ask_human_agent
"Tolong sambung ke petugas langsung, bro!",ask_human_agent
Bisa kasih ke customer service gak?,ask_human_agent
"Bro, hubungin ke mekanik bengkel dong!",ask_human_agent
"Halo, saya mau ngomong sama CS!",ask_human_agent
Saya pengen bicara sama orang langsung!,ask_human_agent
"Tolong sambungkan ke human agent, bro!",ask_human_agent
Bisa hubungin ke tim support bengkel?,ask_human_agent
"Bro, sambungin ke petugas CS dong!",ask_human_agent
"Halo, saya butuh ngobrol sama orang!",ask_human_agent
Saya mau bicara sama mekanik asli!,ask_human_agent
"Tolong sambung ke tim bengkel, bro!",ask_human_agent
"Bisa kasih ke CS manusia gak, bro?",ask_human_agent
"Bro, hubungin ke orang support dong!",ask_human_agent
"Halo, saya pengen ngomong sama petugas!",ask_human_agent
Saya butuh bicara sama orang bengkel!,ask_human_agent
"Tolong sambungkan ke CS langsung, bro!",ask_human_agent
Bisa hubungin ke mekanik langsung gak?,ask_human_agent
"Bro, sambungin ke human CS dong!",ask_human_agent
"Halo, saya mau ngobrol sama tim CS!",ask_human_agent
"Saya pengen bicara sama orang, bro!",ask_human_agent
"Tolong sambung ke petugas bengkel, bro!",ask_human_agent
Bisa kasih ke tim support manusia gak?,ask_human_agent
"Bro, hubungin ke CS bengkel dong!",ask_human_agent
"Halo, saya butuh ngomong sama manusia!",ask_human_agent
Saya mau bicara sama petugas langsung!,ask_human_agent
"Bisa hubungin ke orang CS gak, bro?",ask_human_agent
"Bro, sambungin ke tim bengkel dong!",ask_human_agent
"Halo, saya pengen bicara sama orang CS!",ask_human_agent
"Saya butuh ngobrol sama petugas, bro!",ask_human_agent
"Bro, tadi malam nonton bola ga?",off_topic
"Halo, kamu tahu resep nasi goreng enak?",off_topic
"Saya pengen cerita, tadi ketemu temen lama!",off_topic
"Cuaca hari ini panas banget ya, bro?",off_topic
"Bro, kamu suka main game apa sih?",off_topic
"Halo, ada rekomendasi film bagus ga?",off_topic
"Saya baru beli sepatu keren, bro!",off_topic
"Kamu tahu ga, ada konser di Jakarta?",off_topic
"Bro, apa kabar kucing peliharaanmu?",off_topic
"Halo, saya lagi bingung pilih hp baru!",off_topic
"Saya pengen libur ke Bali, bro!",off_topic
"Kamu suka makan bakso apa soto, bro?",off_topic
"Bro, tadi pagi macet banget di tol!",off_topic
"Halo, kamu pernah ke Lombok ga?",off_topic
"Saya baru nyanyi karaoke tadi, seru!",off_topic
"Kamu tahu ga, harga bensin naik lagi?",off_topic
"Bro, saya lagi pengen beli motor baru!",off_topic
"Halo, ada rekomendasi tempat makan enak?",off_topic
"Saya tadi lihat sunset keren, bro!",off_topic
"Kamu suka olahraga apa, bro?",off_topic
"Bro, tadi malam mimpi aneh banget!",off_topic
"Halo, saya lagi dengerin lagu baru!",off_topic
"Saya pengen belajar gitar, bro!",off_topic
"Kamu tahu ga, ada pasar malam di dekat sini?",off_topic
"Bro, saya baru selesai baca buku keren!",off_topic
"Halo, kamu suka kopi apa teh, bro?",off_topic
"Saya tadi ketemu artis di mall, bro!",off_topic
"Kamu pernah coba diving ga, bro?",off_topic
"Bro, saya lagi pengen ke gym nih!",off_topic
"Halo, ada rekomendasi destinasi liburan?",off_topic
"Saya baru nonton serial Netflix, seru!",off_topic
"Kamu tahu ga, ada diskon di toko baju?",off_topic
"Bro, tadi pagi lari pagi, capek banget!",off_topic
"Halo, saya lagi cari resep kue enak!",off_topic
"Saya pengen ke pameran otomotif, bro!",off_topic
"Kamu suka main catur apa domino, bro?",off_topic
"Bro, tadi malam hujan deres banget!",off_topic
"Halo, kamu tahu ga ada event di kota?",off_topic
"Saya baru coba masak rendang, bro!",off_topic
"Kamu pernah ke museum ga, bro?",off_topic
"Bro, saya lagi pengen beli laptop baru!",off_topic
"Halo, ada rekomendasi podcast keren?",off_topic
Saya tadi lihat video lucu di TikTok!,off_topic
"Kamu tahu ga, ada bazaar di dekat sini?",off_topic
"Bro, saya baru join kelas yoga, seru!",off_topic
"Halo, saya lagi cari tempat nongkrong!",off_topic
"Saya pengen ke pantai akhir pekan, bro!",off_topic
"Kamu suka fotografi apa videografi, bro?",off_topic
"Bro, tadi pagi lihat sunrise, keren!",off_topic
"Halo, kamu tahu ga ada acara amal?",off_topic
"Saya baru selesai main badminton, bro!",off_topic
"Kamu pernah coba naik gunung ga, bro?",off_topic
"Bro, siapa nama kamu?",ask_bot_name
"Halo, nama chatbot ini apa?",ask_bot_name
"Saya mau tahu nama kamu, bro!",ask_bot_name
"Bot, kamu namanya apa sih?",ask_bot_name
"Nama kamu apa, bro?",ask_bot_name
"Halo, siapa nama bot ini?",ask_bot_name
"Bro, chatbot ini namanya apa?",ask_bot_name
"Saya pengen tahu nama bot, bro!",ask_bot_name
"Eh, nama kamu apa, bot?",ask_bot_name
"Bro, kamu dipanggil apa sih?",ask_bot_name
"Halo, nama kamu apa ya?",ask_bot_name
"Saya mau tahu, bot ini namanya apa?",ask_bot_name
"Bro, apa sih nama chatbot ini?",ask_bot_name
"Bot, panggilan kamu apa?",ask_bot_name
"Halo, kamu namanya apa, bro?",ask_bot_name
Saya pengen tahu nama kamu!,ask_bot_name
"Bro, nama bot ini apa sih?",ask_bot_name
"Eh, kamu siapa, nama kamu apa?",ask_bot_name
"Halo, bot ini dipanggil apa?",ask_bot_name
"Bro, kasih tahu nama kamu dong!",ask_bot_name
"Saya mau tahu nama chatbot, bro!",ask_bot_name
"Bot, kamu namanya apa, bro?",ask_bot_name
"Halo, nama bot ini apa ya?",ask_bot_name
"Bro, kamu panggilannya apa sih?",ask_bot_name
"Saya pengen tahu, nama kamu apa?",ask_bot_name
"Eh, bot, nama kamu apa dong?",ask_bot_name
"Halo, siapa sih nama kamu?",ask_bot_name
"Bro, chatbot ini panggilannya apa?",ask_bot_name
Saya mau tahu nama bot ini!,ask_bot_name
"Bot, kasih tahu nama kamu, bro!",ask_bot_name
"Halo, nama kamu apa sih, bot?",ask_bot_name
"Bro, apa nama kamu, bot?",ask_bot_name
Saya pengen tahu nama chatbot ini!,ask_bot_name
"Eh, kamu namanya apa, bro?",ask_bot_name
"Halo, bot ini namanya apa dong?",ask_bot_name
"Bro, kasih tahu panggilan kamu!",ask_bot_name
"Saya mau tahu, bot ini siapa?",ask_bot_name
"Bot, nama kamu apa sih?",ask_bot_name
"Halo, kamu dipanggil apa, bro?",ask_bot_name
"Bro, nama chatbot ini apa ya?",ask_bot_name
"Saya pengen tahu nama bot, dong!",ask_bot_name
"Eh, bot, kamu namanya apa sih?",ask_bot_name
"Halo, kasih tahu nama kamu!",ask_bot_name
"Bro, apa sih panggilan bot ini?",ask_bot_name
"Saya mau tahu nama kamu, bot!",ask_bot_name
"Bot, kamu siapa, nama apa?",ask_bot_name
"Halo, nama bot ini apa, bro?",ask_bot_name
"Bro, kamu namanya apa dong?",ask_bot_name
Saya pengen tahu panggilan bot!,ask_bot_name
"Eh, nama kamu apa sih, bot?",ask_bot_name
"Halo, bot ini panggilannya apa?",ask_bot_name
"Bro, kamu bisa ngapain aja sih?",ask_bot_capabilities
"Halo, apa aja yang bisa kamu lakuin?",ask_bot_capabilities
"Saya mau tahu kemampuan kamu, bro!",ask_bot_capabilities
"Bot, kamu bisa bantu apa aja?",ask_bot_capabilities
"Apa sih yang bisa kamu bantu, bro?",ask_bot_capabilities
"Halo, kamu bisa apa aja, bot?",ask_bot_capabilities
"Bro, kemampuan chatbot ini apa aja?",ask_bot_capabilities
Saya pengen tahu apa yang kamu bisa!,ask_bot_capabilities
"Eh, bot, kamu bisa ngapain sih?",ask_bot_capabilities
"Bro, kamu bisa bantu apa, bot?",ask_bot_capabilities
"Halo, apa kemampuan kamu, bro?",ask_bot_capabilities
"Saya mau tahu, bot ini bisa apa?",ask_bot_capabilities
"Bro, apa aja sih yang kamu bisa?",ask_bot_capabilities
"Bot, kamu bisa ngapain aja, bro?",ask_bot_capabilities
"Halo, kasih tahu kemampuan kamu!",ask_bot_capabilities
Saya pengen tahu kamu bisa bantu apa!,ask_bot_capabilities
"Bro, bot ini bisa apa aja sih?",ask_bot_capabilities
"Eh, kamu bisa apa, bot?",ask_bot_capabilities
"Halo, apa aja yang bot ini bisa?",ask_bot_capabilities
"Bro, kasih tahu apa yang kamu bisa!",ask_bot_capabilities
Saya mau tahu kemampuan bot ini!,ask_bot_capabilities
"Bot, kamu bisa bantu apa sih?",ask_bot_capabilities
"Halo, kamu bisa apa, bot?",ask_bot_capabilities
"Bro, apa sih kemampuan kamu?",ask_bot_capabilities
Saya pengen tahu bot ini bisa ngapain!,ask_bot_capabilities
"Eh, bot, kasih tahu kemampuan kamu!",ask_bot_capabilities
"Halo, kamu bisa bantu apa aja, bro?",ask_bot_capabilities
"Bro, bot ini bisa ngapain sih?",ask_bot_capabilities
Saya mau tahu apa yang bot bisa!,ask_bot_capabilities
"Bot, apa aja yang kamu bisa bantu?",ask_bot_capabilities
"Halo, kasih tahu apa kamu bisa!",ask_bot_capabilities
"Bro, kamu bisa apa aja, bot?",ask_bot_capabilities
"Saya pengen tahu kemampuan kamu, bot!",ask_bot_capabilities
"Eh, kamu bisa ngapain, bro?",ask_bot_capabilities
"Halo, bot ini bisa apa aja, bro?",ask_bot_capabilities
"Bro, kasih tahu kamu bisa apa!",ask_bot_capabilities
Saya mau tahu bot ini bisa bantu apa!,ask_bot_capabilities
"Bot, kamu bisa apa sih, bro?",ask_bot_capabilities
"Halo, apa yang kamu bisa lakuin?",ask_bot_capabilities
"Bro, kemampuan bot ini apa sih?",ask_bot_capabilities
Saya pengen tahu apa aja yang kamu bisa!,ask_bot_capabilities
"Eh, bot, kamu bisa apa aja?",ask_bot_capabilities
"Halo, kasih tahu kemampuan bot ini!",ask_bot_capabilities
"Bro, kamu bisa bantu apa, bro?",ask_bot_capabilities
Saya mau tahu apa sih yang kamu bisa?,ask_bot_capabilities
"Bot, kasih tahu apa yang kamu bisa!",ask_bot_capabilities
"Halo, kamu bisa ngapain aja, bot?",ask_bot_capabilities
"Bro, apa aja kemampuan kamu?",ask_bot_capabilities
Saya pengen tahu bot bisa apa aja!,ask_bot_capabilities
"Eh, kamu bisa bantu apa, bot?",ask_bot_capabilities
"Halo, bot ini bisa ngapain, bro?",ask_bot_capabilities
"Bro, cuaca di Jakarta hari ini gimana?",ask_weather
"Halo, apa kabar cuaca di Bandung?",ask_weather
"Saya mau tahu cuaca Surabaya, bro!",ask_weather
"Cuaca di Bali sekarang apa, bro?",ask_weather
"Halo, cuaca Jogja hari ini gimana?",ask_weather
"Bro, apa kabar cuaca di Medan?",ask_weather
Saya pengen tahu cuaca di Bogor!,ask_weather
"Cuaca di Makassar hari ini apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Semarang!",ask_weather
"Bro, cuaca di Denpasar gimana sih?",ask_weather
Saya mau tahu cuaca di Palembang!,ask_weather
"Cuaca di Bekasi hari ini apa, bro?",ask_weather
"Halo, cuaca di Tangerang gimana?",ask_weather
"Bro, apa kabar cuaca di Malang?",ask_weather
Saya pengen tahu cuaca di Solo!,ask_weather
"Cuaca di Batam sekarang apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Pekanbaru!",ask_weather
"Bro, cuaca di Manado hari ini gimana?",ask_weather
Saya mau tahu cuaca di Padang!,ask_weather
"Cuaca di Samarinda apa, bro?",ask_weather
"Halo, cuaca di Banjarmasin gimana?",ask_weather
"Bro, apa kabar cuaca di Pontianak?",ask_weather
Saya pengen tahu cuaca di Balikpapan!,ask_weather
"Cuaca di Jambi hari ini apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Lampung!",ask_weather
"Bro, cuaca di Cirebon gimana sih?",ask_weather
Saya mau tahu cuaca di Purwokerto!,ask_weather
"Cuaca di Tegal sekarang apa, bro?",ask_weather
"Halo, cuaca di Sukabumi hari ini gimana?",ask_weather
"Bro, apa kabar cuaca di Serang?",ask_weather
Saya pengen tahu cuaca di Mataram!,ask_weather
"Cuaca di Tasikmalaya apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Kudus!",ask_weather
"Bro, cuaca di Aceh hari ini gimana?",ask_weather
Saya mau tahu cuaca di Kendari!,ask_weather
"Cuaca di Cianjur sekarang apa, bro?",ask_weather
"Halo, cuaca di Depok gimana sih?",ask_weather
"Bro, apa kabar cuaca di Jaksel?",ask_weather
Saya pengen tahu cuaca di Jakbar!,ask_weather
"Cuaca di Yogyakarta hari ini apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Surakarta!",ask_weather
"Bro, cuaca di Banten gimana sih?",ask_weather
Saya mau tahu cuaca di Purwakarta!,ask_weather
"Cuaca di Kuningan apa, bro?",ask_weather
"Halo, cuaca di Subang hari ini gimana?",ask_weather
"Bro, apa kabar cuaca di Garut?",ask_weather
Saya pengen tahu cuaca di Cimahi!,ask_weather
"Cuaca di Bekasi sekarang apa, bro?",ask_weather
"Halo, kasih tahu cuaca di Jakarta Utara!",ask_weather
"Bro, cuaca di Bogor hari ini gimana?",ask_weather
Saya mau tahu cuaca di Bandung Barat!,ask_weather
"Bro, ceritain dong lelucon lucu!",tell_joke
"Halo, kasih tahu joke yang bikin ketawa!",tell_joke
"Saya mau dengar lelucon, bro!",tell_joke
"Bot, ceritain joke lucu dong!",tell_joke
"Bisa kasih lelucon gak, bro?",tell_joke
"Bro, kasih joke yang seru dong!",tell_joke
"Halo, ceritain lelucon buat hiburan!",tell_joke
"Saya pengen dengar joke lucu, bro!",tell_joke
"Eh, bot, kasih lelucon dong!",tell_joke
"Bro, ceritain sesuatu yang lucu!",tell_joke
"Halo, kasih tahu joke bikin ngakak!",tell_joke
"Saya mau lelucon yang seru, bro!",tell_joke
"Bot, ceritain joke gokil dong!",tell_joke
"Bisa kasih lelucon lucu gak, bro?",tell_joke
"Bro, kasih joke yang bikin ketawa!",tell_joke
"Halo, ceritain lelucon asik dong!",tell_joke
"Saya pengen tahu joke lucu, bro!",tell_joke
"Eh, bot, ceritain lelucon seru!",tell_joke
"Bro, kasih lelucon yang gokil dong!",tell_joke
"Halo, kasih tahu joke yang lucu!",tell_joke
Saya mau dengar lelucon bikin ngakak!,tell_joke
"Bot, ceritain sesuatu yang lucu, bro!",tell_joke
"Bisa kasih joke seru gak, bro?",tell_joke
"Bro, kasih lelucon yang asik dong!",tell_joke
"Halo, ceritain joke yang bikin ketawa!",tell_joke
"Saya pengen dengar lelucon gokil, bro!",tell_joke
"Eh, bot, kasih joke lucu dong!",tell_joke
"Bro, ceritain lelucon yang seru banget!",tell_joke
"Halo, kasih tahu lelucon yang asik!",tell_joke
"Saya mau lelucon lucu, bro!",tell_joke
"Bot, ceritain joke yang bikin ngakak!",tell_joke
"Bisa kasih lelucon gokil gak, bro?",tell_joke
"Bro, kasih joke yang lucu banget!",tell_joke
"Halo, ceritain lelucon yang gokil dong!",tell_joke
"Saya pengen tahu joke seru, bro!",tell_joke
"Eh, bot, ceritain sesuatu yang lucu!",tell_joke
"Bro, kasih lelucon yang bikin ngakak!",tell_joke
"Halo, kasih tahu joke yang seru banget!",tell_joke
"Saya mau dengar lelucon asik, bro!",tell_joke
"Bot, ceritain lelucon lucu dong!",tell_joke
Bisa kasih joke yang bikin ketawa gak?,tell_joke
"Bro, kasih lelucon yang gokil banget!",tell_joke
"Halo, ceritain joke lucu dong, bro!",tell_joke
Saya pengen dengar lelucon yang asik!,tell_joke
"Eh, bot, kasih lelucon yang bikin ngakak!",tell_joke
"Bro, ceritain joke yang lucu dong!",tell_joke
"Halo, kasih tahu lelucon gokil, bro!",tell_joke
Saya mau lelucon yang bikin ketawa!,tell_joke
"Bot, ceritain sesuatu yang seru, bro!",tell_joke
Bisa kasih lelucon lucu banget gak?,tell_joke
"Bro, kasih joke yang asik banget!",tell_joke
"Bro, saya seneng banget hari ini!",express_emotion
"Halo, saya lagi sedih nih, bro.",express_emotion
"Saya kesel banget, motor mogok lagi!",express_emotion
"Seneng bro, servisnya cepet banget!",express_emotion
"Halo, saya lagi bete nih, apa kabar?",express_emotion
"Bro, saya happy, akhirnya motor selesai!",express_emotion
"Saya sedih, mobil rusak parah, bro!",express_emotion
"Halo, kesel banget, antrean lama!",express_emotion
"Saya seneng, pelayanan bengkel oke!",express_emotion
"Bro, lagi bad mood, apa kabar?",express_emotion
"Halo, saya bahagia, motor kinclong!",express_emotion
"Saya kesel, servis mahal banget, bro!",express_emotion
"Seneng banget, bro, hasilnya bagus!",express_emotion
"Halo, saya lagi sedih, apa kabar?",express_emotion
"Bro, saya happy banget hari ini!",express_emotion
"Saya bete, motor bermasalah lagi!",express_emotion
"Halo, seneng nih, servisnya mantap!",express_emotion
"Saya kesel, bro, lama banget nunggu!",express_emotion
"Bro, saya seneng, mobil udah beres!",express_emotion
"Halo, lagi sedih, motor ga jalan!",express_emotion
"Saya bahagia, bro, bengkel kalian top!",express_emotion
"Kesel banget, bro, harganya mahal!",express_emotion
"Halo, seneng banget, cepet selesai!",express_emotion
"Saya sedih, bro, aki motor mati!",express_emotion
"Bro, saya happy, servisnya oke banget!",express_emotion
"Halo, kesel nih, antrean panjang!",express_emotion
"Saya seneng, motor udah kinclong!",express_emotion
"Bro, lagi bete, apa kabar bro?",express_emotion
"Halo, saya bahagia, mobil selesai!",express_emotion
"Saya kesel, servisnya lama, bro!",express_emotion
"Seneng banget, bro, mekaniknya jago!",express_emotion
"Halo, sedih nih, ban motor bocor!",express_emotion
"Bro, saya happy, bengkel kalian juara!",express_emotion
"Saya bete, bro, nunggu lama banget!",express_emotion
"Halo, seneng, servis rem oke banget!",express_emotion
"Kesel banget, bro, harganya gila!",express_emotion
"Bro, saya seneng, motor udah beres!",express_emotion
"Halo, sedih, mobil mogok di jalan!",express_emotion
"Saya bahagia, bro, pelayanan mantap!",express_emotion
"Bro, kesel, antrean ga ketolong!",express_emotion
"Saya sedih, bro, motor ga nyala!",express_emotion
"Bro, saya happy, hasil servis bagus!",express_emotion
"Halo, bete nih, apa kabar bro?",express_emotion
"Saya seneng, bengkel kalian oke!",express_emotion
"Kesel banget, bro, lama nunggu!",express_emotion
"Halo, bahagia, motor kinclong lagi!",express_emotion
"Saya sedih, bro, mobil bermasalah!",express_emotion
"Bro, seneng banget, servisnya top!",express_emotion
"Halo, kesel, harganya mahal banget!",express_emotion
"Saya happy, bro, bengkel kalian juara!",express_emotion
"Bro, mulai dari awal dong!",start_over
"Halo, bisa mulai ulang percakapan?",start_over
"Saya mau mulai dari nol, bro!",start_over
"Bot, reset obrolan kita dong!",start_over
"Bisa ulang dari awal gak, bro?",start_over
"Bro, kita mulai lagi dari awal ya!",start_over
"Halo, saya pengen restart chat!",start_over
Saya mau mulai percakapan baru!,start_over
"Eh, bro, ulang dari awal dong!",start_over
"Bro, reset dulu obrolannya!",start_over
"Halo, bisa mulai dari awal lagi?",start_over
"Saya mau start dari awal, bro!",start_over
"Bot, ulang dari pertama dong!",start_over
"Bisa restart percakapan gak, bro?",start_over
"Bro, mulai ulang chatnya dong!",start_over
"Halo, saya pengen mulai dari nol!",start_over
"Saya mau obrolan baru, bro!",start_over
"Eh, bot, mulai lagi dari awal!",start_over
"Bro, kasih reset percakapan dong!",start_over
"Halo, ulang dari awal ya, bro!",start_over
Saya mau mulai ulang obrolan!,start_over
"Bot, start over dong, bro!",start_over
Bisa ulang percakapan dari awal?,start_over
"Bro, reset obrolan kita ya!",start_over
"Halo, saya pengen start ulang!",start_over
Saya mau mulai dari awal lagi!,start_over
"Eh, bro, ulang dari nol dong!",start_over
"Bro, mulai dari awal lagi ya!",start_over
"Halo, bisa reset percakapan?",start_over
"Saya mau restart chat, bro!",start_over
"Bot, ulang dari awal dong!",start_over
Bisa mulai ulang obrolan gak?,start_over
"Bro, start dari awal dong!",start_over
"Halo, saya pengen ulang dari nol!",start_over
"Saya mau percakapan baru, bro!",start_over
"Eh, bot, reset dulu dong!",start_over
"Bro, ulang obrolan dari awal!",start_over
"Halo, mulai lagi dari awal ya!",start_over
"Saya mau start over, bro!",start_over
"Bot, reset percakapan dong!",start_over
"Bisa ulang dari awal, bro?",start_over
"Bro, mulai ulang dari nol ya!",start_over
"Halo, saya pengen mulai baru!",start_over
"Saya mau ulang dari awal, bro!",start_over
"Eh, bro, start dari awal lagi!",start_over
"Bro, reset chatnya dong!",start_over
"Halo, bisa ulang dari pertama?",start_over
"Saya mau mulai lagi, bro!",start_over
"Bot, mulai dari awal ya!",start_over
"Bisa restart chat, bro?",start_over
"Bro, ulang dari awal dong!",start_over
"Bro, udah dulu ya, makasih!",end_conversation
"Halo, saya mau akhiri obrolan!",end_conversation
"Saya cukup dulu, bro, bye!",end_conversation
"Bot, stop dulu, makasih ya!",end_conversation
"Bisa akhiri percakapan gak, bro?",end_conversation
"Bro, udahan dulu, terima kasih!",end_conversation
"Halo, saya mau selesai chat!",end_conversation
"Saya pengen stop obrolan, bro!",end_conversation
"Eh, bro, cukup dulu ya!",end_conversation
"Bro, akhiri obrolan kita dong!",end_conversation
"Halo, udah cukup, makasih!",end_conversation
"Saya mau akhiri, bro, bye!",end_conversation
"Bot, selesai dulu ya, bro!",end_conversation
"Bisa stop percakapan, bro?",end_conversation
"Bro, udah selesai, makasih!",end_conversation
"Halo, saya pengen akhiri obrolan!",end_conversation
"Saya mau stop, bro, thanks!",end_conversation
"Eh, bot, udahan dulu dong!",end_conversation
"Bro, cukup dulu obrolannya!",end_conversation
"Halo, akhiri chatnya ya!",end_conversation
"Saya mau selesai, bro, makasih!",end_conversation
"Bot, stop obrolan dong!",end_conversation
"Bisa akhiri obrolan, bro?",end_conversation
"Bro, udah dulu, bye bro!",end_conversation
"Halo, saya cukup dulu ya!",end_conversation
"Saya pengen akhiri chat, bro!",end_conversation
"Eh, bro, stop dulu dong!",end_conversation
"Bro, selesai dulu ya, thanks!",end_conversation
"Halo, udah selesai obrolan!",end_conversation
Saya mau akhiri percakapan!,end_conversation
"Bot, cukup dulu, makasih bro!",end_conversation
"Bisa stop chat, bro?",end_conversation
"Bro, akhiri dulu, terima kasih!",end_conversation
"Halo, saya mau stop obrolan!",end_conversation
"Saya pengen selesai, bro!",end_conversation
"Eh, bot, udah dulu ya!",end_conversation
"Bro, stop percakapan dong!",end_conversation
"Halo, cukup dulu, bye!",end_conversation
"Saya mau akhiri, bro, thanks!",end_conversation
"Bot, selesai obrolan ya!",end_conversation
"Bisa akhiri chat, bro?",end_conversation
"Bro, udah cukup, makasih ya!",end_conversation
"Halo, saya pengen stop, bro!",end_conversation
"Saya mau selesai chat, bro!",end_conversation
"Eh, bro, akhiri dulu dong!",end_conversation
"Bro, udahan dulu ya, bye!",end_conversation
"Halo, stop dulu obrolan!",end_conversation
"Saya pengen akhiri, bro!",end_conversation
"Bot, cukup dulu ya, bye!",end_conversation
"Bisa stop obrolan, bro?",end_conversation
"Bro, selesai dulu, makasih!",end_conversation
"Bro, tahan dulu, nanti lanjut!",pause_conversation
"Halo, bisa jeda obrolan sebentar?",pause_conversation
"Saya mau pause dulu, bro!",pause_conversation
"Bot, tunda dulu, nanti kita lanjut!",pause_conversation
"Bisa jeda percakapan gak, bro?",pause_conversation
"Bro, tunggu dulu, lanjut nanti ya!",pause_conversation
"Halo, saya pengen jeda obrolan!",pause_conversation
"Saya mau tahan dulu, bro!",pause_conversation
